idx,x,y,dirty_value
776,776,-22.50186,-33.34465,-1
777,777,32.42359,-39.13457,-1
778,778,1.97174,-6.85393,-1
779,779,42.5089,-4.86454,-1
780,780,-45.28647,26.57771,-1
781,781,-7.33582,-47.02711,-1
782,782,-31.14831,40.50815,-1
783,783,-28.37614,-45.12541,-1
784,784,9.18993,-25.31588,-1
785,785,38.80214,-9.08715,-1
786,786,15.32822,-20.05723,-1
787,787,26.62645,-37.60244,-1
788,788,46.90008,-32.17426,-1
789,789,-23.85598,-20.98298,-1
790,790,29.68457,-31.83541,-1
791,791,31.81363,1.63013,-1
792,792,45.51998,28.20183,-1
793,793,32.924,7.38729,-1
794,794,-48.76462,7.85646,-1
795,795,-41.48598,26.03545,-1
796,796,15.89151,-44.98016,-1
797,797,21.28002,3.6366,-1
798,798,-17.87839,40.39541,-1
799,799,-22.70411,-38.35793,-1
800,800,-17.94038,-39.54436,-1
801,801,5.16002,-46.92842,-1
802,802,16.05781,-1.83196,-1
803,803,46.80165,44.61425,-1
804,804,39.15164,-41.28027,-1
805,805,-29.60309,-6.07836,-1
806,806,4.58519,47.14854,-1
807,807,5.9989,-30.09779,-1
808,808,-29.91825,-18.5458,-1
809,809,16.90279,20.94547,-1
810,810,10.79478,0.04983,-1
811,811,35.66691,46.85032,-1
812,812,20.96648,-33.47614,-1
813,813,7.11672,16.84973,-1
814,814,45.85333,26.88813,-1
815,815,-40.47002,-42.39633,-1
816,816,-19.81046,31.97759,-1
817,817,1.02179,41.89708,-1
818,818,12.91693,-4.62033,-1
819,819,14.70438,12.18407,-1
820,820,-3.90577,-48.30682,-1
821,821,9.65207,-2.07983,-1
822,822,37.41861,12.78288,-1
823,823,-16.19968,7.70653,-1
824,824,4.39055,-25.07027,-1
825,825,32.21514,-26.19952,-1
826,826,14.00298,27.07933,-1
827,827,-2.39637,-18.10891,-1
828,828,46.67589,-21.95314,-1
829,829,30.18458,-33.22742,-1
830,830,-40.70486,-30.90568,-1
831,831,-5.12901,-10.23571,-1
832,832,20.36604,-37.44911,-1
833,833,8.59639,-1.9179,-1
834,834,20.77803,-3.76179,-1
835,835,29.79137,42.21982,-1
836,836,-4.61458,48.25059,-1
837,837,9.09465,9.78108,-1
838,838,25.11635,-9.41392,-1
839,839,14.58856,-15.98266,-1
840,840,33.02367,-29.11348,-1
841,841,-15.98434,-19.78409,-1
842,842,44.62553,-25.16301,-1
843,843,9.87831,-23.01326,-1
844,844,40.2441,34.9352,-1
845,845,16.90958,-1.15903,-1
846,846,8.18516,-47.35062,-1
847,847,40.64167,-5.84343,-1
848,848,-26.84972,29.46236,-1
849,849,-41.72009,37.07292,-1
850,850,-25.39342,44.30702,-1
851,851,-34.12834,30.93376,-1
852,852,40.37304,-39.39695,-1
853,853,37.47374,-43.83888,-1
854,854,27.51421,-18.46025,-1
855,855,15.85191,-4.52489,-1
856,856,33.79523,-45.79183,-1
857,857,-5.09459,-6.6331,-1
858,858,44.65634,11.48713,-1
859,859,-10.32042,-7.80505,-1
860,860,-43.41379,39.90601,-1
861,861,6.72526,-28.31247,-1
862,862,38.46355,9.55212,-1
863,863,-0.98337,-45.57375,-1
864,864,-38.21024,17.0546,-1
865,865,-35.98235,26.44719,-1
866,866,-27.58046,23.85213,-1
867,867,-25.34302,40.63595,-1
868,868,-19.22146,22.44596,-1
869,869,15.11347,31.89412,-1
870,870,-21.34572,-7.07398,-1
871,871,9.14191,-23.75301,-1
872,872,-46.63751,-6.18354,-1
873,873,18.14439,47.96256,-1
874,874,-28.21662,44.56803,-1
875,875,-31.3832,44.28564,-1
876,876,-43.73502,27.80712,-1
877,877,5.76056,30.50192,-1
878,878,-28.43769,42.3127,-1
879,879,7.39111,23.27876,-1
880,880,7.6552,39.15189,-1
881,881,-43.68235,-35.70717,-1
882,882,-5.52667,28.92549,-1
883,883,49.83566,-8.41949,-1
884,884,22.74841,-26.96925,-1
885,885,-42.92519,5.16869,-1
886,886,40.822,-12.47324,-1
887,887,-35.12089,-34.54841,-1
888,888,-41.6726,-30.45828,-1
889,889,-31.83047,26.28925,-1
890,890,45.91332,-39.91887,-1
891,891,9.34623,-6.10199,-1
892,892,15.82925,-27.81918,-1
893,893,10.27063,6.45547,-1
894,894,-0.49659,-46.03048,-1
895,895,-5.65532,-24.32855,-1
896,896,47.67915,-3.56034,-1
897,897,38.20879,34.63256,-1
898,898,45.27545,-37.1739,-1
899,899,35.66566,-7.2045,-1
900,900,-38.9914,-14.62373,-1
901,901,-11.54831,41.02955,-1
902,902,-7.87809,-48.84366,-1
903,903,29.29265,-20.76261,-1
904,904,-28.44004,42.88544,-1
905,905,19.93571,40.7897,-1
906,906,24.25396,42.99151,-1
907,907,-14.21624,-37.03462,-1
908,908,26.78687,32.72581,-1
909,909,39.35827,5.72984,-1
910,910,43.13103,-4.01083,-1
911,911,-23.10256,12.31225,-1
912,912,-7.94013,31.19248,-1
913,913,-18.32161,-26.54748,-1
914,914,-13.52962,-45.90516,-1
915,915,-34.02759,30.17221,-1
916,916,28.36548,-20.80673,-1
917,917,14.39389,-34.26162,-1
918,918,-10.17852,36.7062,-1
919,919,-3.34489,20.32956,-1
920,920,-23.60752,28.58199,-1
921,921,14.92768,-2.91877,-1
922,922,-8.52207,6.19912,-1
923,923,37.28288,36.13868,-1
924,924,11.74145,-47.93817,-1
925,925,-19.44985,-18.12124,-1
926,926,4.92853,23.58997,-1
927,927,49.04381,-42.3458,-1
928,928,38.43312,-35.94062,-1
929,929,-38.95688,-48.37513,-1
930,930,-10.15356,-31.12404,-1
931,931,39.30141,30.08132,-1
932,932,-6.66571,-42.51499,-1
933,933,24.34345,21.07709,-1
934,934,-26.71883,44.31047,-1
935,935,43.04285,-45.66704,-1
936,936,13.57371,-26.22666,-1
937,937,26.62661,43.69131,-1
938,938,-32.58227,1.78602,-1
939,939,-48.85077,-12.34921,-1
940,940,-0.36033,-11.62173,-1
941,941,-45.48038,20.08354,-1
942,942,-43.33735,1.2536,-1
943,943,23.94579,25.52603,-1
944,944,-49.61247,10.42357,-1
945,945,35.35893,13.01201,-1
946,946,11.27481,16.29116,-1
947,947,-21.91901,-13.96398,-1
948,948,7.68811,49.36105,-1
949,949,21.96494,-31.0599,-1
950,950,11.64192,25.32611,-1
951,951,-31.03724,-35.42649,-1
952,952,-17.98759,-40.55028,-1
953,953,-36.54104,2.49843,-1
954,954,-10.32482,-4.66862,-1
955,955,-24.44288,-27.50268,-1
956,956,-38.77246,19.96911,-1
957,957,-28.2563,42.24194,-1
958,958,-44.18352,-31.94599,-1
959,959,24.10158,7.7416,-1
960,960,-42.68043,2.92818,-1
961,961,40.07658,14.69514,-1
962,962,31.01419,18.24158,-1
963,963,39.57501,-16.61496,-1
964,964,2.56254,27.07825,-1
965,965,-17.59075,-9.23361,-1
966,966,-28.11104,-42.17615,-1
967,967,13.43664,34.03587,-1
968,968,30.72777,-21.61928,-1
969,969,-3.30222,27.83055,-1
970,970,48.72425,-4.2134,-1
971,971,20.68706,12.79087,-1
972,972,-24.5077,49.91137,-1
973,973,13.32409,19.17595,-1
974,974,9.34406,20.34768,-1
975,975,40.00406,-1.57669,-1
976,976,-12.61747,-41.7826,-1
977,977,-44.82654,37.99184,-1
978,978,-41.34036,-45.7675,-1
979,979,-4.07474,38.39753,-1
980,980,49.68603,-21.30526,-1
981,981,-38.23583,48.05412,-1
982,982,-33.20016,25.90581,-1
983,983,6.18579,-4.95817,-1
984,984,11.39225,26.65389,-1
985,985,28.68706,-36.19098,-1
986,986,-36.59611,-5.59475,-1
987,987,-32.29329,26.02898,-1
988,988,-23.87327,-1.6892,-1
989,989,18.85658,-46.69699,-1
990,990,-0.6027,21.23531,-1
991,991,-24.00192,38.14176,-1
992,992,29.14408,-4.9849,-1
993,993,-47.35681,-25.40981,-1
994,994,-16.38079,-37.92016,-1
995,995,2.65591,-2.18118,-1
996,996,-40.81832,0.41278,-1
997,997,15.76734,-4.44711,-1
998,998,38.08901,-27.40585,-1
999,999,30.16458,-15.63582,-1
1000,1000,-17.03898,11.54197,-1
1001,1001,-44.23155,21.49749,-1
1002,1002,48.6881,42.24008,-1
1003,1003,7.42562,-30.72731,-1
1004,1004,-18.02627,10.56889,-1
1005,1005,17.81201,-1.53685,-1
1006,1006,12.51521,-29.74007,-1
1007,1007,-16.89122,21.40684,-1
1008,1008,38.25484,-19.91896,-1
1009,1009,-2.41878,-39.79361,-1
1010,1010,-44.66754,-26.29095,-1
1011,1011,-47.00167,22.50111,-1
1012,1012,-25.68219,21.18615,-1
1013,1013,-6.64632,-45.51692,-1
1014,1014,-30.28298,21.12923,-1
1015,1015,-12.52039,-13.08202,-1
1016,1016,4.38187,-24.89804,-1
1017,1017,31.73815,-45.66132,-1
1018,1018,13.32197,-44.88282,-1
1019,1019,14.03405,-48.20591,-1
1020,1020,34.74712,38.99383,-1
1021,1021,-42.32308,30.54162,-1
1022,1022,46.12465,2.92411,-1
1023,1023,-22.10032,44.92039,-1
1024,1024,37.26406,37.68035,-1
1025,1025,29.53241,-3.59363,-1
1026,1026,-28.76011,21.12354,-1
1027,1027,3.13371,-32.51549,-1
1028,1028,20.41953,-39.71762,-1
1029,1029,-28.46841,27.94966,-1
1030,1030,-46.45979,-7.29149,-1
1031,1031,4.05643,4.02509,-1
1032,1032,-46.13379,23.70962,-1
1033,1033,-18.84425,19.80917,-1
1034,1034,-22.53395,-33.96208,-1
1035,1035,25.13358,38.36304,-1
1036,1036,-13.42651,2.985,-1
1037,1037,-38.14326,-26.08111,-1
1038,1038,-46.11426,-34.05799,-1
1039,1039,-18.12623,-33.19075,-1
1040,1040,23.46536,41.16161,-1
1041,1041,-33.60366,16.53422,-1
1042,1042,-44.42003,-35.33899,-1
1043,1043,4.82392,27.23332,-1
1044,1044,18.37879,-4.89288,-1
1045,1045,-12.11023,43.78564,-1
1046,1046,28.10317,-3.5831,-1
1047,1047,-39.36914,-26.41589,-1
1048,1048,36.91051,40.7936,-1
1049,1049,34.97038,-35.65422,-1
1050,1050,-40.58038,9.42508,-1
1051,1051,43.53327,-42.12356,-1
1052,1052,-15.58636,20.04415,-1
1053,1053,15.65558,-42.82014,-1
1054,1054,23.96808,-31.28989,-1
1055,1055,-19.95306,-8.66499,-1
1056,1056,-18.93841,28.67053,-1
1057,1057,8.57715,-49.49296,-1
1058,1058,-25.26912,-18.2965,-1
1059,1059,-7.00952,-45.83792,-1
1060,1060,-5.46406,23.33792,-1
1061,1061,44.27308,-38.30478,-1
1062,1062,47.35056,-14.30306,-1
1063,1063,48.78052,29.19331,-1
1064,1064,-13.78084,-26.82326,-1
1065,1065,-17.85781,-35.91358,-1
1066,1066,-2.45274,35.42369,-1
1067,1067,39.21646,-45.69605,-1
1068,1068,-26.96415,5.25318,-1
1069,1069,18.30856,29.63719,-1
1070,1070,27.29564,-17.01175,-1
1071,1071,-32.3059,37.73346,-1
1072,1072,5.40415,-22.63209,-1
1073,1073,-12.31481,-39.62419,-1
1074,1074,-29.76669,6.92622,-1
1075,1075,29.61785,17.67659,-1
1076,1076,-25.161,17.3792,-1
1077,1077,-42.183,48.53389,-1
1078,1078,0.86167,8.78343,-1
1079,1079,29.30781,-45.07396,-1
1080,1080,-31.3145,24.33115,-1
1081,1081,-36.50524,-4.90819,-1
1082,1082,18.01814,24.65505,-1
1083,1083,-27.52305,24.05808,-1
1084,1084,1.27612,-12.97036,-1
1085,1085,-42.11124,-43.79985,-1
1086,1086,-40.18104,0.62856,-1
1087,1087,23.12101,-38.49461,-1
1088,1088,23.17224,16.47729,-1
1089,1089,-35.68763,-46.4169,-1
1090,1090,-45.82308,-22.86089,-1
1091,1091,-15.72067,27.25631,-1
1092,1092,-10.0094,-5.03343,-1
1093,1093,-44.73252,-22.18433,-1
1094,1094,-22.9119,-17.29464,-1
1095,1095,-26.64373,24.06469,-1
1096,1096,5.8343,34.91972,-1
1097,1097,28.62914,-4.64445,-1
1098,1098,4.14353,37.76019,-1
1099,1099,18.4972,5.61614,-1
1100,1100,39.77817,-38.57352,-1
1101,1101,38.39195,44.52813,-1
1102,1102,-41.93752,29.95329,-1
1103,1103,31.50432,-28.5743,-1
1104,1104,-5.69912,-0.62471,-1
1105,1105,-34.22824,26.11418,-1
1106,1106,-38.08519,-29.92734,-1
1107,1107,-6.86639,42.42537,-1
1108,1108,8.32944,-34.72174,-1
1109,1109,-0.79875,3.95945,-1
1110,1110,-35.55769,-35.38745,-1
1111,1111,3.98671,1.53087,-1
1112,1112,-28.84924,-39.07126,-1
1113,1113,-38.03789,-29.41899,-1
1114,1114,-41.03027,-26.49501,-1
1115,1115,14.37362,-24.90486,-1
1116,1116,-46.56229,15.87007,-1
1117,1117,1.32094,19.86923,-1
1118,1118,-17.89583,16.43659,-1
1119,1119,-43.55246,35.68479,-1
1120,1120,40.76631,1.37581,-1
1121,1121,-37.4452,39.12692,-1
1122,1122,-2.713,-39.13603,-1
1123,1123,8.66222,-34.5708,-1
1124,1124,-2.27575,-14.51067,-1
1125,1125,-15.93746,2.95134,-1
1126,1126,-41.34789,-41.08379,-1
1127,1127,15.02901,-3.33858,-1
1128,1128,-11.9314,-46.73147,-1
1129,1129,-37.7341,1.64083,-1
1130,1130,-29.22459,-45.65083,-1
1131,1131,-21.64644,-47.53149,-1
1132,1132,44.58262,-0.22754,-1
1133,1133,-30.12069,-28.68587,-1
1134,1134,42.30716,-22.06159,-1
1135,1135,-5.44801,48.46747,-1
1136,1136,-32.40407,-13.8531,-1
1137,1137,-1.92806,28.52583,-1
1138,1138,-31.08405,25.38091,-1
1139,1139,-23.3877,-12.03008,-1
1140,1140,-13.39251,27.30908,-1
1141,1141,-34.55832,21.4526,-1
1142,1142,-26.16239,-17.05035,-1
1143,1143,48.61705,35.21443,-1
1144,1144,5.32229,13.78521,-1
1145,1145,-5.60842,-27.6235,-1
1146,1146,-40.48222,-45.43939,-1
1147,1147,-16.23226,-34.26679,-1
1148,1148,-32.88229,-26.19075,-1
1149,1149,11.56724,23.75767,-1
1150,1150,15.77567,35.99159,-1
1151,1151,35.92724,-13.9103,-1
1152,1152,-36.26493,17.94197,-1
1153,1153,-25.29704,-21.08062,-1
1154,1154,25.23055,23.73401,-1
1155,1155,-7.06029,12.00646,-1
1156,1156,0.26447,-4.50496,-1
1157,1157,-23.8343,-27.80242,-1
1158,1158,33.42308,5.66203,-1
1159,1159,-5.88596,12.20073,-1
1160,1160,33.04747,-46.36827,-1
1161,1161,-11.77378,-4.67627,-1
1162,1162,-31.60206,-15.70209,-1
1163,1163,29.99106,9.51345,-1
1164,1164,3.87828,35.36919,-1
1165,1165,-6.30522,44.34505,-1
1166,1166,-11.49442,-4.52975,-1
1167,1167,-10.48609,3.30433,-1
1168,1168,38.49248,-15.9746,-1
1169,1169,40.95412,-35.45621,-1
1170,1170,-18.83995,30.26344,-1
1171,1171,-13.54828,-36.85717,-1
1172,1172,-31.54085,-15.82986,-1
1173,1173,3.60364,35.44374,-1
1174,1174,-2.10075,-22.92208,-1
1175,1175,43.5166,-16.93309,-1
1176,1176,-9.94995,35.57652,-1
1177,1177,17.26456,11.28497,-1
1178,1178,-22.8988,1.95431,-1
1179,1179,-8.50446,-32.23061,-1
1180,1180,32.96884,7.52492,-1
1181,1181,-35.17376,-22.09269,-1
1182,1182,-48.83265,30.68916,-1
1183,1183,-38.95058,42.23624,-1
1184,1184,39.4967,49.23779,-1
1185,1185,48.15492,9.6136,-1
1186,1186,-39.53497,-34.10597,-1
1187,1187,7.5081,-47.74322,-1
1188,1188,-48.3504,-29.78507,-1
1189,1189,37.6581,-44.77343,-1
1190,1190,8.11233,-31.54593,-1
1191,1191,-5.99997,-14.15549,-1
1192,1192,-12.9736,-0.64116,-1
1193,1193,-6.77593,-14.35208,-1
1194,1194,17.08156,-6.51099,-1
1195,1195,-2.39442,-15.45104,-1
1196,1196,-12.99366,-28.05732,-1
1197,1197,3.18534,-4.09729,-1
1198,1198,41.15534,20.76617,-1
1199,1199,12.48612,46.33198,-1
1200,1200,24.49923,33.70293,-1
1201,1201,-0.28993,-24.7692,-1
1202,1202,-30.81105,-32.8591,-1
1203,1203,4.59611,14.47049,-1
1204,1204,-35.70627,15.72518,-1
1205,1205,25.03468,5.11611,-1
1206,1206,49.63173,29.83626,-1
1207,1207,43.23586,-44.91723,-1
1208,1208,41.38549,-8.90067,-1
1209,1209,39.12213,-21.8652,-1
1210,1210,-35.23775,-20.9124,-1
1211,1211,-0.79419,-36.60526,-1
1212,1212,-19.10162,-24.50792,-1
1213,1213,5.01689,40.12367,-1
1214,1214,35.96394,-21.42073,-1
1215,1215,-46.63309,-0.23488,-1
1216,1216,-4.7174,23.65516,-1
1217,1217,37.34201,23.98121,-1
1218,1218,-27.24972,44.65797,-1
1219,1219,-3.71028,13.0007,-1
1220,1220,-20.25834,-8.09475,-1
1221,1221,-28.32849,0.22899,-1
1222,1222,40.60525,-19.67299,-1
1223,1223,35.61413,0.30467,-1
1224,1224,11.09004,-18.8513,-1
1225,1225,47.08644,49.86875,-1
1226,1226,-41.8222,-11.96827,-1
1227,1227,10.75822,9.50032,-1
1228,1228,-1.85099,42.99912,-1
1229,1229,-24.55524,7.28545,-1
1230,1230,-21.45269,4.03223,-1
1231,1231,12.5095,-40.43289,-1
1232,1232,-24.95858,-32.70584,-1
1233,1233,-33.92128,-8.77572,-1
1234,1234,-6.3981,28.52271,-1
1235,1235,-31.52455,-43.18272,-1
1236,1236,-20.95699,-1.28217,-1
1237,1237,20.81679,-43.33549,-1
1238,1238,36.88985,32.44838,-1
1239,1239,42.6672,-30.49526,-1
1240,1240,44.73649,19.29376,-1
1241,1241,-6.53816,38.10028,-1
1242,1242,-44.28514,-27.80664,-1
1243,1243,47.34854,1.58909,-1
1244,1244,-29.71003,-44.26449,-1
1245,1245,1.78044,-35.06307,-1
1246,1246,27.20081,39.13979,-1
1247,1247,-48.8232,20.00149,-1
1248,1248,-29.7644,10.32768,-1
1249,1249,-45.04138,-12.50479,-1
1250,1250,-43.5388,48.49563,-1
1251,1251,33.59053,32.38874,-1
1252,1252,-18.30775,35.47492,-1
1253,1253,49.43315,-43.39846,-1
1254,1254,49.61711,-30.92285,-1
1255,1255,-8.96509,18.57041,-1
1256,1256,45.67788,-13.0897,-1
1257,1257,4.61684,-25.55586,-1
1258,1258,-3.5899,39.66269,-1
1259,1259,-5.45237,-19.77751,-1
1260,1260,31.47638,27.01373,-1
1261,1261,19.2324,-35.41599,-1
1262,1262,49.1185,32.63638,-1
1263,1263,-33.4704,15.88964,-1
1264,1264,-11.5433,38.30474,-1
1265,1265,-42.09879,-42.67901,-1
1266,1266,15.95001,29.92867,-1
1267,1267,21.3427,9.41516,-1
1268,1268,-46.8881,33.81252,-1
1269,1269,18.45465,1.09612,-1
1270,1270,26.10378,44.55173,-1
1271,1271,-19.2495,24.89121,-1
1272,1272,-7.6293,-18.95101,-1
1273,1273,17.76067,44.94891,-1
1274,1274,-11.17278,-24.45829,-1
1275,1275,44.07563,-30.96492,-1
1276,1276,-26.94203,-8.16753,-1
1277,1277,16.49768,5.75577,-1
1278,1278,-26.40887,8.99423,-1
1279,1279,39.60203,-34.29275,-1
1280,1280,39.70344,-34.3566,-1
1281,1281,32.90796,-24.99217,-1
1282,1282,-49.38996,48.21138,-1
1283,1283,-20.16871,-18.09391,-1
1284,1284,26.73007,-34.41317,-1
1285,1285,16.52174,-30.90281,-1
1286,1286,-3.43145,21.99487,-1
1287,1287,14.5878,31.55616,-1
1288,1288,16.95374,48.42907,-1
1289,1289,-8.65467,-46.98681,-1
1290,1290,-10.99808,42.64942,-1
1291,1291,-12.56138,-16.85674,-1
1292,1292,22.67994,-25.13158,-1
1293,1293,-5.31492,1.17469,-1
1294,1294,-17.08707,-15.79232,-1
1295,1295,17.62147,40.92905,-1
1296,1296,5.95367,26.07375,-1
1297,1297,-21.90037,-7.96392,-1
1298,1298,-48.78773,-18.66384,-1
1299,1299,35.02658,-46.01832,-1
1300,1300,42.38613,-34.57981,-1
1301,1301,44.87551,-2.04265,-1
1302,1302,47.01708,-34.96003,-1
1303,1303,13.1125,-37.90216,-1
1304,1304,27.78001,5.28883,-1
1305,1305,-31.23459,1.41063,-1
1306,1306,-6.18396,-33.33585,-1
1307,1307,-0.72758,26.55688,-1
1308,1308,13.55832,35.87274,-1
1309,1309,-15.56877,-14.73598,-1
1310,1310,44.44103,26.02187,-1
1311,1311,37.20307,-38.83289,-1
1312,1312,-36.59487,30.64742,-1
1313,1313,21.52739,39.78675,-1
1314,1314,-46.14289,-18.56829,-1
1315,1315,31.09008,5.65378,-1
1316,1316,-43.32512,24.64913,-1
1317,1317,-3.2363,-13.59936,-1
1318,1318,20.74125,-47.50757,-1
1319,1319,1.87794,41.04792,-1
1320,1320,-41.07516,7.84204,-1
1321,1321,-2.74486,36.45059,-1
1322,1322,-3.0066,-22.87239,-1
1323,1323,49.7302,-18.56084,-1
1324,1324,-9.95366,-28.28373,-1
1325,1325,5.61048,32.13506,-1
1326,1326,2.06879,-45.7003,-1
1327,1327,-17.09423,-29.99496,-1
1328,1328,5.84658,-37.18344,-1
1329,1329,32.62585,-36.54708,-1
1330,1330,-25.88787,-13.95643,-1
1331,1331,10.03976,16.8187,-1
1332,1332,7.85323,27.86578,-1
1333,1333,41.62291,45.88158,-1
1334,1334,-40.50705,11.40786,-1
1335,1335,-5.21861,-18.40339,-1
1336,1336,-40.33101,-37.08858,-1
1337,1337,-29.44796,-20.61913,-1
1338,1338,28.28101,-1.24858,-1
1339,1339,-38.69488,-44.26248,-1
1340,1340,44.43861,24.04604,-1
1341,1341,-0.64577,-31.28616,-1
1342,1342,12.7295,-29.01232,-1
1343,1343,-37.07857,16.95707,-1
1344,1344,44.69448,-6.22897,-1
1345,1345,6.80709,-2.39406,-1
1346,1346,19.51641,-44.64627,-1
1347,1347,-8.22704,-30.73131,-1
1348,1348,-16.87548,24.27002,-1
1349,1349,20.7162,6.71955,-1
1350,1350,43.96371,29.23706,-1
1351,1351,10.7515,10.63328,-1
1352,1352,11.62557,28.43825,-1
1353,1353,7.758,7.58511,-1
1354,1354,-6.18176,-23.69221,-1
1355,1355,-16.60806,4.33356,-1
1356,1356,17.64997,-19.47836,-1
1357,1357,-30.64152,-17.00737,-1
1358,1358,-10.988,-42.63195,-1
1359,1359,-39.02017,-46.67364,-1
1360,1360,25.36554,44.1659,-1
1361,1361,8.03024,-13.66732,-1
1362,1362,-18.24443,9.17797,-1
1363,1363,30.68938,-0.30869,-1
1364,1364,-32.95594,-19.84943,-1
1365,1365,19.9964,-28.56377,-1
1366,1366,30.48755,-22.3805,-1
1367,1367,-37.90565,-32.86407,-1
1368,1368,5.44858,18.06015,-1
1369,1369,-42.70505,11.41211,-1
1370,1370,-42.17593,38.17913,-1
1371,1371,40.39384,-30.7072,-1
1372,1372,21.72736,-29.09945,-1
1373,1373,-22.67966,-45.66575,-1
1374,1374,23.85098,-37.53939,-1
1375,1375,16.17968,26.0864,-1
1376,1376,39.1735,-13.29019,-1
1377,1377,-11.8445,-35.71435,-1
1378,1378,1.81002,-29.18309,-1
1379,1379,-30.36002,18.00327,-1
1380,1380,-21.16033,39.76083,-1
1381,1381,45.14731,8.36482,-1
1382,1382,-6.32499,-9.21024,-1
1383,1383,40.14132,31.92437,-1
1384,1384,-32.52147,42.19643,-1
1385,1385,-8.6387,-7.63152,-1
1386,1386,29.51806,37.13939,-1
1387,1387,-33.37606,19.47303,-1
1388,1388,-32.27896,-7.36462,-1
1389,1389,38.76845,-20.83053,-1
1390,1390,1.16096,6.95391,-1
1391,1391,37.38332,11.55547,-1
1392,1392,21.25002,-40.73345,-1
1393,1393,-41.54894,-19.87023,-1
1394,1394,22.97593,-12.86768,-1
1395,1395,-45.80816,7.86547,-1
1396,1396,-40.60329,-0.6625,-1
1397,1397,41.17698,37.95793,-1
1398,1398,16.10678,27.32301,-1
1399,1399,18.4125,-48.81485,-1
1400,1400,-16.28858,-45.76804,-1
1401,1401,-0.16063,-9.88804,-1
1402,1402,-32.52666,-31.76297,-1
1403,1403,47.4476,32.48195,-1
1404,1404,25.43529,49.95343,-1
1405,1405,-3.92543,10.40356,-1
1406,1406,15.1827,2.10275,-1
1407,1407,-36.80732,-5.33397,-1
1408,1408,27.20363,14.57495,-1
1409,1409,26.85972,-23.22347,-1
1410,1410,21.87124,-9.24532,-1
1411,1411,-36.22746,35.62806,-1
1412,1412,40.22632,12.28585,-1
1413,1413,45.50344,-4.41014,-1
1414,1414,20.88145,36.64885,-1
1415,1415,-34.79731,45.51916,-1
1416,1416,45.0426,-38.94647,-1
1417,1417,-37.62104,-18.35908,-1
1418,1418,-20.14046,45.48776,-1
1419,1419,-40.80393,-35.88158,-1
1420,1420,43.0526,4.10438,-1
1421,1421,-16.40562,-5.22671,-1
1422,1422,35.9643,0.50978,-1
1423,1423,-41.60107,-46.0327,-1
1424,1424,-46.17491,1.41767,-1
1425,1425,-19.36558,-10.66067,-1
1426,1426,-26.07161,-28.45949,-1
1427,1427,23.36355,34.70412,-1
1428,1428,-30.78732,-8.3083,-1
1429,1429,-12.07993,-40.10365,-1
1430,1430,32.54486,12.22636,-1
1431,1431,36.64821,-38.71477,-1
1432,1432,-6.13054,3.33528,-1
1433,1433,-13.22852,18.40869,-1
1434,1434,20.14496,-0.7471,-1
1435,1435,-42.40192,-39.15387,-1
1436,1436,29.72186,15.33876,-1
1437,1437,35.5132,16.88687,-1
1438,1438,14.41995,-33.34999,-1
1439,1439,23.72767,23.85511,-1
1440,1440,-0.93753,-40.23718,-1
1441,1441,-2.07981,-14.84916,-1
1442,1442,-24.97234,-28.29214,-1
1443,1443,-21.46084,-2.17834,-1
1444,1444,-26.37601,46.69593,-1
1445,1445,-3.26401,31.41188,-1
1446,1446,35.13535,0.78141,-1
1447,1447,0.75688,9.05651,-1
1448,1448,-42.93547,-8.06302,-1
1449,1449,-24.8786,14.00927,-1
1450,1450,30.65216,-47.93836,-1
1451,1451,9.9591,-22.74438,-1
1452,1452,46.89443,-11.02088,-1
1453,1453,1.63032,45.91207,-1
1454,1454,-21.34093,-42.2559,-1
1455,1455,-47.30392,45.10069,-1
1456,1456,-13.5971,4.16724,-1
1457,1457,28.27664,42.6952,-1
1458,1458,45.86973,21.77661,-1
1459,1459,-33.31639,-40.76292,-1
1460,1460,-21.03564,47.09252,-1
1461,1461,-28.99946,-5.05888,-1
1462,1462,-37.08923,-8.32524,-1
1463,1463,16.7737,17.44364,-1
1464,1464,27.54382,35.57564,-1
1465,1465,36.44733,11.70126,-1
1466,1466,18.45656,-21.16269,-1
1467,1467,-48.88817,-10.83773,-1
1468,1468,19.48536,35.46671,-1
1469,1469,-9.67277,30.07326,-1
1470,1470,10.46124,-16.38784,-1
1471,1471,-3.58996,-15.45778,-1
1472,1472,7.37728,37.93818,-1
1473,1473,-0.18504,8.65423,-1
1474,1474,2.62397,23.4086,-1
1475,1475,-30.39515,-39.70298,-1
1476,1476,42.17058,-14.45827,-1
1477,1477,44.43765,29.45502,-1
1478,1478,23.71982,2.62434,-1
1479,1479,8.79082,47.58857,-1
1480,1480,-27.45111,49.56803,-1
1481,1481,28.95298,19.52529,-1
1482,1482,31.24173,-39.23218,-1
1483,1483,-14.26539,24.72967,-1
1484,1484,-40.24909,-24.07589,-1
1485,1485,-27.23562,-38.73445,-1
1486,1486,28.32908,-41.24766,-1
1487,1487,35.45174,39.82597,-1
1488,1488,-4.13603,-39.69418,-1
1489,1489,22.66337,-36.97687,-1
1490,1490,18.08378,-14.45838,-1
1491,1491,-32.99103,15.97578,-1
1492,1492,18.34977,32.17138,-1
1493,1493,37.98883,-32.27005,-1
1494,1494,15.94992,31.73947,-1
1495,1495,49.53536,-42.16214,-1
1496,1496,-6.10448,2.5218,-1
